2021-01-05 09:35:08.237176,0.036168802051998905,1172.048222054922
2021-01-05 09:37:43.688783,0.036093313820878964,1166.6586199577991
2021-01-05 14:42:28.040002,0.03686711440844479,1144.9576398875604
2021-01-05 14:48:55.023776,0.03688994224075175,1139.899215239229
2021-01-05 14:49:29.171704,0.036884320521310444,1140.81986189836
2021-01-05 14:51:06.091759,0.036942182725546426,1140.1358722255488
2021-01-05 16:52:34.277564,0,0.0
2021-01-05 16:54:48.400949,0,0.0
2021-01-05 17:06:44.683315,0.03697926178995312,1163.0954085451513
2021-01-05 17:06:57.356979,0.03703159511377988,1165.550940408665
2021-01-05 17:10:36.876434,0.03695502589598262,1164.6646182807963
2021-01-05 17:12:40.476432,0.03696067800616732,1165.8214674129108
2021-01-05 17:25:12.496359,0,0.0
2021-01-05 17:26:34.184215,0,0.0
2021-01-05 17:35:15.562117,0.03749001666196658,1173.3959076010592
2021-01-06 09:56:05.654988,0.03652154014983192,1236.178169268299
2021-01-06 09:59:00.382471,0.036454241997173585,1235.1666871479538
2021-01-06 09:59:37.251813,0.036475743983998624,1234.4734071563746
2021-01-06 10:09:25.409149,0.03644672796443973,1232.6316199628682
2021-01-06 10:09:30.053731,0.03644693704540661,1231.5963087004868
2021-01-06 14:11:22.434993,0.03592772551475172,1257.650031643884
2021-01-06 14:21:13.518972,0.03602862666308151,1257.8198849009693
2021-01-06 14:48:28.947606,0.03642922433460161,1254.0862479014743
2021-01-06 14:48:52.771507,0.036415433771419994,1252.172365959943
2021-01-06 17:33:55.383784,0.03735349526785719,1283.8351499368193
2021-01-06 17:33:57.588351,0.037365349388808804,1283.9765333637836
2021-01-07 13:05:30.516706,0.03688526012795379,1374.617743292505
2021-01-12 16:35:53.005776,0.03290226025172902,1189.4167081000041
2021-01-13 13:31:42.787459,0,0.0
2021-01-13 13:34:01.133708,0,0.0
2021-01-13 13:38:26.757155,0,0.0
2021-01-13 13:47:03.143010,0,0.0
2021-01-13 13:47:58.393425,0,0.0
2021-01-18 14:15:24.369567,0.034615994335422284,1244.354302453272
2021-01-19 09:19:02.336037,0.03453851352219915,1272.0876461509818
2021-01-21 13:33:21.172039,0.05044538086864206,1746.6541611472362
2021-01-21 13:34:06.642399,0.050405216274933246,1745.6576445373003
2021-01-21 13:43:56.170060,0.050338127697897715,1746.5905742156656
